CMPLNT_NUM, ID
344347250,165
349603586,169
359288737,177
365495964,20
436281345,182
440459539,150
451328976,24
535453501,40
551430601,177
552970977,169
557416853,13
624507336,1
630862716,97
710162532,150
715646966,45
727284165,27
739610287,67
744798493,128
790938366,169
827982361,177
879636494,177
916737588,45
964358127,20
100274170,65
100274170,160
128201265,150
131499852,177
133829611,9
137651523,31
149111521,127
196793630,150
219516258,150
228245770,150
291917507,150
293497790,150
303118621,58
330111344,150
351237969,45
353463405,135
360032999,150
375174356,67
498296172,40
506800832,4
519280385,120
550651903,13
562208708,84
571957409,177
574962147,1
591959584,120
595739440,1
743753283,97
749407158,27
759692041,177
772096400,28
773405562,120
785712250,20
808383954,46
814219215,84
817204455,13
842225190,177
887929862,150
950221595,13
951546510,10
954146864,150
964820598,169
975996575,58
977230281,91
980849062,47
981029504,15
100383721,150
102197005,9
103102319,177
103807089,40
106099981,150
112157438,123
131489262,150
153369093,45
170505113,47
222683353,177
232914608,13
252262985,134
267349590,13
274839369,150
282038803,1
301288228,150
321014679,47
322992414,169
337098377,182
339213872,20
348826679,13
349311345,150
362560074,177
369124994,13
375837147,150
381562851,150
387160090,57
395767327,33
395767327,35
419115191,1
424609180,6
510968117,179
512058499,107
522686616,9
545080088,61
545718887,177
550951289,9
570148159,6
574146850,177
609984818,27
622509522,150
622990657,67
637969077,4
649080445,67
650175017,58
661700091,13
669929714,140
675545722,67
696184649,24
703708679,45
710784559,177
756859227,88
781302496,150
784326870,88
787118736,13
812160251,150
855494035,14
871709919,27
876505562,88
876683230,177
889383153,1
897183495,9
898155947,20
918143555,169
948879440,86
998219701,1
128939792,18
134937983,177
135710400,123
154594976,163
158223442,146
166472740,6
176275844,66
212842530,27
214418580,150
231468554,140
242404081,45
250506353,66
258877552,127
258919394,47
292508408,1
387434136,161
399658680,6
407241259,26
407587776,3
417411315,150
445715221,13
467946265,177
483326542,9
484810638,150
505148949,125
516277725,177
520198869,40
563388940,58
570262730,67
584886589,150
634669586,45
677983829,13
729237711,33
729237711,35
729678677,150
758986968,150
770128277,27
773670279,4
777109263,7
790797531,177
805404428,130
834461801,1
835650496,27
860587177,20
862341912,146
898415118,12
903529341,49
917552229,169
939563593,150
960226572,24
968615258,33
968615258,35
974764315,6
124197285,15
126521647,45
140316284,9
142641917,33
142641917,35
157663908,177
167126483,150
179632429,150
213133510,33
213133510,35
245310391,150
248070672,105
263995954,5
294616165,120
302609182,27
392352590,120
451714448,150
463618925,169
466476047,150
483338430,150
485006751,150
506839703,177
553234054,97
585898757,9
597282366,48
597841554,169
639936994,169
645477859,32
651517639,13
659288082,169
667376555,150
669705220,177
693042162,150
698203043,13
719392621,9
735068468,27
748940577,135
754155840,177
755281865,47
759144611,177
784034867,150
789199113,177
831119090,123
837981271,67
848398093,20
851445474,9
951675138,33
951675138,35
952997031,128
967429010,20
981207223,182
995373024,16
107295697,1
149578425,1
175610343,150
195410427,163
231630563,6
239474564,144
242055993,40
242411062,6
252127209,27
262788835,64
273155574,161
275011238,26
279715901,27
313469244,13
315194588,47
335518280,107
361684669,30
368495133,9
387120975,123
400978777,177
438139725,67
462282782,67
483628740,150
568923751,140
578275707,67
598836238,43
603624266,27
604519374,8
610570053,10
622675872,61
624748793,58
658937748,45
698036652,13
716007836,150
722525744,62
728263972,27
733179396,6
737544386,27
743009562,135
775666912,45
776619054,1
808852116,177
823229163,27
826585169,27
831914376,13
835813152,153
841857466,27
846138261,177
857866613,53
865724628,135
877934064,150
885929292,150
903343064,13
918493248,150
967931822,182
998904303,150
108694256,120
172957271,146
173250076,120
203936533,13
210828099,177
211491665,21
219444934,169
219954884,177
226095868,40
276839810,9
279586213,58
319630449,58
325733334,43
374079709,169
400460015,6
406608952,12
472656025,165
475741175,74
494941940,58
514361550,100
533564764,123
544736802,150
580256764,150
608414953,27
613327000,45
631801722,88
641506842,47
646017296,150
652914175,132
656564353,169
682973882,83
687530267,13
703456500,9
719979012,61
722278371,124
758916191,146
767307041,146
772098901,21
798631386,27
811223715,150
817658593,62
834566882,169
835523246,150
841041063,58
856777327,13
909854241,150
911201189,45
920282602,164
920668821,83
921318894,169
980602675,146
985503711,51
995174644,65
995174644,160
100481441,27
100762641,169
183665522,20
201207568,139
203320416,13
212852254,13
263807091,150
277714784,120
279832944,150
283996189,169
304240650,27
307211692,9
319634020,13
325460221,47
349060219,177
355178692,152
360468177,164
367208452,150
395324560,91
396528049,8
413216573,6
434475713,150
442296949,169
449885413,91
495074321,169
519675556,27
557283493,169
583122151,169
593760956,123
604824103,125
622052131,182
651543980,150
676385037,161
718597665,161
741447632,45
748949746,150
754252986,27
767268836,150
787596662,47
802696521,169
812165730,67
818306622,13
819813961,62
822381346,150
837416316,27
853537752,27
901655283,62
915386424,9
915558304,66
949214120,33
949214120,35
957512865,53
970689499,150
979419119,8
997693370,88
143715382,150
158101748,150
165106362,27
176718313,150
186139782,150
195343512,62
227357447,88
285085071,1
309450516,177
327543151,10
330390453,13
335645059,169
352652324,169
353799537,146
388499858,67
390832348,118
424289573,150
431312312,150
432179490,12
459778289,45
464696908,4
464946531,20
523025966,65
523025966,160
526243485,27
532840548,27
560834126,150
579085338,182
599708311,150
600180178,42
613216742,1
643049984,33
643049984,35
687247936,177
695008069,61
729900508,62
737758415,150
744599167,150
757785141,18
768210280,150
783732474,15
803708316,169
813561623,123
818812455,169
840237403,169
844245050,150
848534817,13
852573498,95
859595401,128
875305790,12
899994062,86
900833841,74
911404742,150
931691124,47
942821653,169
970056179,27
980812422,9
992714067,45
117126474,15
122940658,150
164189271,1
191553303,88
211620110,150
215382896,1
243444684,150
258988800,81
275854649,9
291834194,4
345229410,7
369392405,49
398837110,153
426006625,169
430876246,27
439862828,139
442960517,127
468732051,65
468732051,160
474476808,27
476579445,9
482417014,13
486847207,13
522250209,61
557996052,43
574748937,150
592273186,47
626780330,15
627763110,43
644546788,12
664083323,13
674359647,169
679715021,20
679915765,169
680443203,27
689894925,123
707480265,161
719448427,177
720804432,81
729021681,150
751944539,1
779975041,9
782584435,97
788176929,47
789996164,62
820464000,13
832079837,27
923920376,150
932158849,153
996796675,58
998010229,12
102045713,146
112162979,169
123244846,46
129470316,27
148690048,9
149538951,66
156553225,15
157563280,28
161902763,152
163076999,1
181834646,172
200448116,135
241207032,169
253566651,161
259492100,150
296300693,27
319490892,13
348118835,9
353593355,182
364105314,115
377918281,9
398738754,150
411658933,177
420364778,15
452024833,60
477438314,164
488486278,169
494121441,1
560818618,58
589905038,37
591056356,47
626188053,169
634368408,146
635581398,8
641501069,83
691811121,9
733340091,62
734693008,172
735842795,18
751200071,169
758234994,1
832303832,1
911755715,129
916817024,83
916996039,41
925212037,8
135581033,150
168600246,28
171288755,27
190246725,133
201770773,150
201915734,45
243715479,120
279519299,100
287246692,150
294695456,169
295824898,88
335024510,32
408739506,1
430325692,123
448916202,107
478108207,30
525722831,27
558817281,18
560637175,150
562108501,16
584342560,145
586915895,177
621519451,72
650433123,28
661828711,65
661828711,160
664343282,47
678831289,135
683759962,47
689203361,150
689807303,65
689807303,160
721158564,27
746290798,128
766579088,169
771023972,120
772089484,148
786253287,47
793589709,150
803758876,161
805137794,4
813443766,107
816720161,9
836864468,150
843411091,150
871095757,177
914385320,150
922882087,169
927225872,150
932620089,133
934429502,161
947963788,177
949654984,65
949654984,160
974131288,9
999804142,150
136467494,1
143572321,146
152825480,15
167641148,28
172810355,74
180098003,146
184370705,1
190956804,67
191103071,150
192872586,13
236202327,47
254762128,172
257460186,1
302259897,27
304118433,28
339905090,165
348161177,164
362236713,13
420444814,150
470623766,27
474767012,127
488607312,61
488727185,150
491494600,146
527038937,177
550983058,150
554866452,66
573000738,37
604238433,169
621583979,177
659508863,8
690046665,4
708876676,177
742736349,58
748065384,164
766905998,150
799668071,74
799902013,88
822870710,62
823054168,177
823977204,169
850115007,13
875483907,161
892406681,9
893092396,45
896492464,58
924723680,169
945287831,136
964970533,150
980441614,169
111095253,27
120686320,66
272166261,150
312123218,47
328426174,66
328947214,146
366214467,45
372860388,47
382638882,177
391709697,28
411918048,169
415618020,15
419748566,177
428043962,146
433683700,62
446441000,1
460467627,13
462442265,150
510517615,61
559566715,20
561272221,100
566958561,9
567140566,74
578987038,1
591813097,150
611937646,150
625707964,65
625707964,160
628591865,10
643168910,65
643168910,160
678316129,169
706349522,13
707966941,47
715347213,66
716063707,177
748965669,182
771940803,65
771940803,160
780006248,145
807341385,169
811865924,150
830706177,162
869027108,13
881043389,62
882096158,15
887628533,139
929278329,40
935414253,9
942975372,162
966545837,58
985786490,169
127840056,84
134879988,150
137341278,120
171534985,150
249591873,150
275720013,31
285804887,139
286174215,15
320474017,27
331639998,41
336311396,45
340431925,1
363970450,13
399143672,144
410100256,13
412638209,120
446001888,47
449596127,177
522111617,1
552741381,173
557502630,27
573888884,8
581910250,169
586897865,40
610313041,1
611392911,39
630282302,13
635527525,27
651955956,16
653042139,1
659149076,45
672022011,46
685641619,45
687167976,140
689819769,13
692542146,53
692557902,62
740011928,7
747807410,21
755651074,83
821348344,47
843998170,169
846549918,27
850743664,47
960273349,158
970843949,169
974605757,27
985352368,125
131713230,150
167581514,150
192252135,27
209164221,169
217220218,120
233832240,1
269824032,120
280328333,169
304252685,169
307532164,9
327364024,13
347000364,47
368857017,47
403437694,26
403884213,13
415321971,182
415881103,150
426081119,27
466392733,27
491947997,24
552790507,45
556621298,146
580578539,33
580578539,35
596084665,161
616798151,146
617734524,27
675568342,146
676539646,13
685100346,169
782250846,66
783020402,96
794221145,150
807382566,169
822855346,146
833830058,62
837222590,150
859330837,6
866007095,58
868032238,83
886001695,133
914098582,97
941616708,83
945973397,1
961911210,177
964207305,24
965925304,150
995122324,8
107274950,106
142203144,13
147779529,47
167076217,31
182401163,150
199542294,96
222595179,150
232237532,177
233150572,27
234512204,177
261538503,58
275623124,150
282980521,27
291278247,65
291278247,160
325341327,83
325672844,88
387355441,169
394770288,88
403163894,27
414902653,146
442980396,13
469180911,12
483596652,146
498910633,58
509216052,83
509831414,150
529664371,169
616229106,107
617411235,146
684663356,47
693475303,177
716012575,177
726868530,150
728518596,6
737662311,62
750990684,74
770306197,13
795454293,150
809448985,107
812069608,27
819158825,84
850464582,120
853895573,169
855866002,118
859520759,81
882318174,139
890465935,163
894549974,13
908981313,177
909773481,45
919818711,72
925118734,150
928547141,150
932916936,91
933130129,169
939685306,169
947198943,13
964913596,169
983327584,14
989857481,27
996919419,66
100978257,177
112555139,62
123009346,9
127584697,150
132130243,123
142816819,169
171837620,7
200416854,150
207396215,77
226477662,150
231988832,150
250378053,26
252789266,62
252816887,169
253006120,91
272522599,47
285770571,64
302685777,150
314677166,66
331471462,13
362314369,125
414502047,20
471509821,169
497722724,161
506335456,33
506335456,35
510383525,150
535797624,150
553831459,67
595009400,27
614774018,74
616543325,9
619338063,150
623879921,150
641562655,150
654254472,150
655281055,67
682536976,177
705404450,12
746178756,62
771382511,88
773601318,43
785324670,7
791799685,146
806016723,140
822542761,169
835838225,177
847025436,140
855981057,47
869773764,4
875058362,9
876759091,77
894161756,150
896385118,27
920130229,45
949384528,88
100393625,61
101627280,28
107124173,18
115954237,169
122304349,150
141137687,137
171005353,8
179404791,12
202209857,67
202736149,120
210853419,4
212350106,169
253773350,65
253773350,160
261364637,150
263780945,97
274996709,1
281218320,177
284013379,150
292321662,150
337019576,7
349572871,177
352399640,1
360488090,30
400133341,150
403148541,84
434009682,20
451842924,150
495004838,177
524732843,27
561693186,146
566690351,150
608767290,140
613438663,172
618710007,150
618967251,150
626478852,12
635675451,61
637587411,150
640061021,9
670144763,4
697127931,150
722635933,8
725136777,4
735221759,65
735221759,160
736123020,150
754421580,1
758015094,122
787881784,150
806182605,150
824486734,169
826323812,1
837779532,13
849497447,97
983359200,8
993359163,8
997365369,47
130817485,47
132368960,7
144755301,182
156679591,67
158187959,61
179226351,146
189148183,169
213864245,134
219368415,13
232066005,13
232069448,150
234703423,1
243228126,169
259333050,67
263960916,1
270848439,48
308977116,161
316221073,12
322127831,150
323132087,12
339567425,150
345657224,47
348436375,47
357155940,169
380524989,177
400351428,150
469086791,7
475283925,150
490958970,169
517005495,58
534391122,128
565216177,66
565323021,177
620910679,150
623149212,146
691247173,165
719320500,24
728908980,150
764749634,169
780188046,177
795660942,150
833991545,150
835937271,27
837135041,161
844338731,150
927438805,33
927438805,35
928690456,145
947903052,150
958725341,150
102273097,27
108056721,150
131719723,1
135067607,27
238049717,47
241199793,6
286249437,67
290928088,150
296610213,47
308356859,150
310731668,169
313860448,127
320271845,169
339363075,66
361264805,13
383342472,42
394240495,21
399301183,150
421601095,47
443244141,1
454810630,27
459764292,150
464030854,56
492666610,1
506788949,45
544409944,27
563173223,127
591114916,150
626550420,24
631128534,145
718284899,146
783437655,150
784617036,146
791186838,27
794588627,37
796665644,146
812219212,47
918766347,182
991446198,123
134054798,1
177552193,150
184859442,177
187672426,50
201700740,13
229137655,13
297106024,150
304276052,45
329884271,1
338876611,150
361174861,66
422499691,61
517229724,83
522705309,150
525732477,6
547393319,13
552128194,27
556774848,62
589733326,13
644905154,27
678593727,28
689650180,150
702857915,66
730942866,146
738841995,145
754904295,95
804802541,27
816052903,13
827986153,58
870235127,161
890323406,150
892045645,161
909214695,84
912335135,177
912964990,42
915489858,150
927636028,61
942638780,150
951922119,27
955691605,169
962078764,53
985569734,43
997344456,24
107353711,15
111669795,163
127905809,182
143922063,150
153817663,40
157505894,12
184560527,84
206052537,27
220445662,28
246132615,146
281182504,53
354213155,169
354535976,107
386862278,127
397143590,13
400320465,45
438186828,6
451552239,13
455373077,13
457550671,62
461645772,165
463136529,53
507795548,13
515272304,45
531654315,62
535415756,122
547009245,6
554014771,146
556384153,182
574975930,12
584152231,169
600095770,45
622083704,150
680024657,150
684437936,164
695100789,120
706677990,150
734631377,135
745989291,6
775668179,150
808365110,169
823667730,150
824214620,150
836700793,76
855186867,65
855186867,160
880568587,46
893068250,150
897458316,27
921501540,84
941720500,127
955700404,150
114289991,150
115386604,53
151441186,150
163212603,150
192573348,58
204285763,54
234011915,13
234032569,150
258456503,32
266031932,177
271588690,150
272604414,161
296909958,150
306009852,1
341352020,8
343555443,13
352269950,24
357843161,150
369735283,169
375512478,12
387508222,12
387587079,150
397537344,27
400089711,169
429271964,14
439609225,27
448445150,146
460453925,83
510731157,27
527189974,24
532325352,42
588487980,4
590998844,150
601956031,47
621134128,16
662751204,177
664836298,45
685051157,86
704706098,169
715871640,33
715871640,35
750570811,61
766449742,45
783699102,120
802426736,177
809590729,6
818226954,13
875911785,40
882343039,30
885895644,150
894909607,97
895924635,1
104806978,16
113363522,12
117546686,83
129001997,58
167250025,150
176882696,169
186598301,13
236004899,91
271540514,146
292764221,150
303377631,150
303972217,150
322873423,140
327403911,150
330670019,8
365499699,13
428064749,20
451419503,177
456244402,177
460622814,9
546787911,8
590871955,150
596747365,1
622805731,137
627316899,150
633061566,150
674012388,67
695562708,54
697182290,27
711208744,27
719070172,27
730513980,27
755009635,9
777891466,13
785316930,27
789371965,150
835431004,62
846468232,150
867119008,150
881827075,27
928816610,31
931619592,150
943402448,40
945130858,150
977264032,137
977552765,120
118172155,9
133839378,135
185335810,45
200901494,150
209090761,133
238278715,58
268069153,26
273040052,65
273040052,160
319634730,177
320720251,61
322046799,150
326033287,150
358545428,150
358873425,150
406390359,146
420333413,133
426430130,88
445217038,13
447341334,47
455558294,146
457942683,62
458004472,6
471369129,15
477313347,150
482459544,177
501620864,83
535542067,169
541465201,169
544785232,169
624708945,13
667967995,150
701882229,150
706309692,15
714418867,177
731503718,6
737590968,153
751699886,15
785825446,169
803212684,177
811376454,150
853374428,169
860978497,150
882494341,28
889120400,123
897785303,140
932229555,150
957083679,83
964721512,1
100676889,120
140645585,123
158920546,6
172380911,4
189576953,148
212395025,120
218441358,9
221952472,65
221952472,160
227362830,169
253827260,64
279132607,169
323037993,150
342457811,27
383443739,150
403981174,150
423715186,120
426345208,66
453681249,123
453682747,163
463141923,146
465606591,169
488861442,62
497132984,13
523006247,177
537238208,4
573023019,169
594447744,120
610152630,100
611139542,6
613666512,1
614387919,65
614387919,160
647429866,40
713874661,150
714209312,45
738017086,66
770944871,150
778254179,140
825779486,84
827973520,139
848805818,146
856578103,169
880469849,150
906943726,7
907487952,169
924033200,169
926930412,150
932271722,53
941608774,3
975661117,1
988152025,20
988773942,107
131478218,83
142084693,177
179464159,150
188242881,67
189221114,150
201174005,27
223247465,182
265434130,150
266571451,4
273129779,150
284018098,150
295400029,161
345639299,161
353646181,47
383049449,91
389477999,29
411626509,150
437775792,169
484349246,12
518911305,150
520629184,150
523771599,88
524478251,39
538492869,177
552749105,150
566843547,1
573701031,45
601829225,13
607589681,126
691369413,6
721029662,9
743293891,135
750548414,13
762367116,150
771987604,1
797903048,43
799384073,9
852119443,150
881971651,15
884512550,5
898009278,150
907355576,133
914660346,13
950110986,15
976859168,47
977391130,127
981907993,9
989926579,8
109425729,16
126419443,58
130004911,8
130203889,177
140864833,65
140864833,160
161159213,169
167452043,150
187735040,169
208373884,150
211890601,177
274349991,45
298183994,48
342896714,72
349355040,146
461385100,150
463506213,131
532302892,150
543532413,150
544789280,27
553521368,150
563673860,51
568619428,20
568723010,150
584894473,40
601099580,177
627153726,13
648079505,12
672972142,47
679681824,1
681568021,120
710543045,150
727865707,83
747178511,150
766742893,47
800664288,40
813606801,150
817375124,9
824612568,169
839043994,81
876831641,150
884439182,45
887935059,8
904766679,20
959204229,18
112820182,150
139894521,13
144273004,161
154170596,32
154911233,150
164287344,9
173469334,150
174532488,123
180865094,97
187182659,58
191840154,130
214541968,17
223188942,163
247240803,123
272657911,45
293443421,169
339552393,40
359593750,182
381572583,83
393131180,169
398691709,18
415770116,86
427028496,51
432028845,61
441692255,150
458296293,150
464659792,150
508133964,1
509540903,9
513255928,45
532736883,45
557994253,4
570675653,27
571179865,150
579663035,127
590048901,95
602829641,9
624497156,150
665087834,13
672713570,177
676303940,65
676303940,160
684258224,150
695692886,27
731287975,150
739098946,33
739098946,35
743972553,27
786403565,7
790913481,10
795997173,150
799964630,47
807287827,10
834731581,81
835287688,150
837099870,146
840204250,163
862474577,182
871058045,150
872190968,150
879560815,27
913477332,62
919744530,150
957178641,97
963511994,1
983125206,61
990865953,120
104865857,150
150184884,74
152761480,4
153173986,45
153584998,28
157443396,107
177445327,13
182062387,169
189363704,150
206092680,53
212468569,150
236325945,47
252020315,96
261562981,45
354249937,9
356663396,47
368275586,153
382367770,146
397873789,45
400495207,161
409970621,9
417452597,4
452779667,65
452779667,160
456490346,1
459761478,120
463713740,133
494916801,27
515758925,88
518611513,169
522724650,13
527446707,47
533539585,20
556908631,1
588164451,150
600320343,133
687568267,107
687887311,125
733189365,9
762287922,6
762537561,13
763092797,150
827539045,150
833228246,6
844397004,146
851805445,169
858875792,150
862660394,47
866948763,15
869061714,146
872203756,118
910887652,10
913120585,146
950852280,30
986710380,83
997982709,150
104709280,177
166068014,150
174703428,6
177532637,37
181202541,13
186773810,177
193777137,169
196070823,120
199995266,150
201979961,12
208407310,13
219828481,24
223667719,13
223812484,27
295900749,161
422151525,13
426222943,150
428508641,13
448881211,165
514479769,139
541968018,76
564237613,47
582363430,150
593378029,4
595556263,40
595785303,177
661286483,6
678602146,61
678606022,150
693583591,146
699438113,4
705635542,150
713802263,150
747002563,123
760572672,177
789179304,24
833284987,146
834984459,32
841248716,146
868044074,4
877504542,150
915984094,88
936326187,146
114016490,177
136919486,48
138192645,13
155626432,164
165333063,150
173653350,150
262048918,169
318346211,7
330538277,9
332176519,150
335874596,120
372206415,67
385509695,97
390326075,8
396355255,27
417348336,150
439948722,135
441925505,65
441925505,160
476746243,120
543166581,1
560653171,88
580268204,13
592263224,150
597946181,21
599222633,4
609289932,61
654467292,169
673267755,125
675625654,13
718740682,10
786941896,150
788031747,109
844074271,1
860883613,133
872283686,120
872957549,146
873757112,4
881547241,45
884642927,146
888673321,150
912000375,177
922755039,165
931278433,27
936866199,12
978893952,61
984909965,177
987153061,47
138022945,4
157058797,177
160792244,27
167493163,13
168431638,177
174371229,30
256555062,67
311719591,86
312771435,47
317478156,24
324887971,107
327694091,177
338694048,33
338694048,35
370960684,169
379438079,150
385885923,27
396314097,169
397671969,9
435563021,4
440382263,150
446004292,13
465010557,123
483204657,53
513685971,150
520496769,161
520686028,13
533854317,4
594124434,12
617707358,120
662738528,150
670393612,150
679550297,13
680290989,169
690610246,21
726435510,96
737889440,97
750582144,177
758705256,1
762955974,164
786994623,77
807828452,150
831365750,1
837205037,128
849473612,161
850123363,18
863267479,33
863267479,35
902604250,12
906691428,10
916180138,105
948606820,47
982438053,33
982438053,35
102141151,65
102141151,160
144191449,54
178851114,169
195315202,164
205697960,48
211941937,4
236006846,150
247154834,15
257549935,150
267888859,133
269432719,66
277620484,150
285737630,15
308022800,45
346250032,20
421022407,177
422797218,182
435639073,77
443484829,53
465095063,120
465880869,169
479477472,62
490037388,4
496200326,169
525925461,51
543360115,45
550912224,152
556238998,9
586202672,40
587992269,1
613744258,62
640964064,40
642326229,1
662949150,140
689752069,6
692921521,161
723978770,1
741103391,7
753018210,1
759304453,177
760061574,123
760930167,123
823376155,4
854527357,4
936864168,27
944089943,105
945801876,146
955669913,150
974490742,1
114962057,145
134659024,123
134768092,9
150222021,150
154014778,96
179756434,33
179756434,35
201359776,150
287156236,61
309738807,9
360548047,150
373349942,47
395941485,128
436449092,72
454715880,16
462011876,3
480876829,169
489480230,123
509366883,97
527995875,27
541513727,123
596024200,150
600511051,4
612466650,66
656864456,27
661666950,150
664805920,177
680278208,164
693300553,6
696577579,100
704094988,13
724828436,169
725041567,161
727061189,97
727243341,139
752014081,27
795258332,184
816448249,4
822597297,4
843235091,83
848200869,169
848384085,9
864667083,15
888407442,177
890836421,150
912133262,33
912133262,35
916085821,150
925532596,150
958194805,24
961089862,150
962103856,120
103644136,27
115773722,6
132618925,169
154832856,140
176677678,150
183573806,28
189710284,150
234802846,150
240881814,27
275630484,43
295941829,150
307214664,150
330800185,150
340464420,46
343840653,150
344648386,161
350770897,27
354159924,4
358464622,150
407835138,147
414668626,13
422992429,150
461942709,150
470550563,169
491731614,47
492506724,169
496926612,169
527728646,150
534863316,150
542239149,13
552081857,67
559475105,123
560879095,150
589898861,28
594994108,150
624608977,169
647473786,40
657434518,150
664294077,169
684760800,169
708390029,4
722781828,27
742367225,150
762308975,177
798148624,33
798148624,35
805165745,150
810302979,37
822243547,150
825611583,88
855062694,150
884703693,125
889039204,74
917384672,84
926096033,1
926684404,97
932859355,128
934859399,150
963651256,177
979483038,150
101155894,40
135855517,27
152605291,122
170189270,4
174710137,33
174710137,35
186964442,150
195088835,150
210147453,13
219149901,46
226634725,61
227070177,169
236386236,123
246258726,45
296665350,177
315099483,24
341026437,150
384783489,1
412224218,9
423136521,27
434842748,1
442167261,45
516607845,1
523390268,67
532536074,4
548320820,150
554186533,27
560614945,43
564475606,27
574803345,150
577357094,13
585171083,169
588142074,72
594645018,27
631473918,9
676656718,169
678952379,58
681589020,15
716875877,150
740974130,8
780396744,1
804000729,128
824441444,13
832621849,65
832621849,160
892710010,169
910426142,169
939250316,88
949780100,145
992889611,4
108368082,97
116732036,4
122328063,169
163500135,1
174332780,15
178785280,86
201517644,118
205721230,67
222428575,140
231559102,12
244798478,61
272938258,150
275074141,40
276135182,65
276135182,160
295920591,66
329799587,107
332239992,150
340112620,135
340806233,150
365058718,47
369780658,120
380081107,58
382242125,177
383282184,9
418616775,169
434408782,91
451098825,27
452522777,1
477918709,146
485525908,33
485525908,35
503633182,27
514039012,173
520760311,164
549645152,145
574334902,67
590506518,91
618869741,177
628009792,182
641698866,62
642020635,15
650850068,150
655185016,150
656170648,150
659015028,30
663865677,12
677437229,9
687101746,65
687101746,160
704624620,8
709235054,150
772523303,12
783766822,150
789447047,24
790458392,27
790528679,150
822330727,142
830120281,83
831946472,83
846625454,45
857671480,177
895236179,9
908036463,47
925060936,62
925642200,88
929359344,169
930269151,66
937700273,177
943619474,177
947388400,9
959437140,177
977845200,57
988418015,10
992035083,107
133220533,123
134841412,177
169392536,40
220364025,20
232705334,150
250226899,27
258046495,27
264535535,150
273307489,134
300635723,150
306678813,150
309595380,27
329784759,43
340913115,8
370584366,58
375627992,6
423438400,105
438785610,161
482174835,150
498545181,150
561279617,13
575109048,65
575109048,160
625918429,13
636193680,150
750149436,43
759905333,27
812692471,150
821533419,13
828209025,81
834305554,169
851747623,13
860777607,177
866895198,61
883443914,45
896415580,30
899303394,91
904794671,169
103041797,65
103041797,160
108058488,27
131948541,169
148262177,13
179453218,107
191996299,177
197505828,107
229617901,150
236142490,123
271190854,26
315995382,105
317287652,65
317287652,160
317773281,150
361714745,150
367601061,40
370442447,62
392666359,140
450530458,177
471027326,182
493286637,13
506329362,135
529486721,12
573670853,135
623760306,153
635912233,33
635912233,35
648960209,135
659123031,16
685402160,150
691998819,40
705367313,47
737408224,117
755417798,29
763421345,13
772917926,27
798501480,13
805557977,169
808787270,150
834390491,1
845265008,1
855859285,21
868586856,27
897876589,37
904358333,15
929023257,47
934575402,67
936049741,45
987305321,150
989207270,13
153562421,40
205221949,88
217347584,67
218532385,66
221219047,150
256925615,130
281663981,172
310839111,13
319177834,150
323803524,12
353938739,45
368982738,81
369809937,150
389579597,1
460454878,164
474489601,58
549689479,136
553846804,4
571143122,56
587535291,146
592732203,57
606951133,178
638152232,150
639255066,120
655514907,67
672533012,27
707637383,123
710932486,1
712290397,150
717277405,97
717808638,150
742583636,169
768610711,13
794399501,150
823799001,150
851151340,61
852291282,13
855377506,37
863654922,146
865049421,145
869404819,4
869632062,81
876137334,169
877165801,84
885515968,109
899297402,40
921929229,1
960903568,13
151633371,33
151633371,35
162469079,13
174471956,146
179075692,27
248304104,8
255046867,150
275128857,8
304030643,40
306328431,20
307107646,169
320751154,4
327841406,177
337224851,9
349421450,123
368498391,150
379470804,107
382003979,161
384849302,74
424263691,169
443862018,66
476858655,150
486625295,13
491962125,152
496592377,169
508087632,106
520434987,1
553966965,177
564596258,169
579436477,65
579436477,160
581232049,95
592148120,146
596414830,146
610501141,12
616173689,150
638823297,6
695376819,13
700276612,152
713042570,8
735254837,43
738815841,40
742106417,33
742106417,35
745359072,150
801934283,150
823337907,1
832165671,148
838995526,169
848394073,9
853967222,1
874655640,177
886524593,88
892736373,48
904187801,66
970608541,14
154123887,1
191485947,1
193861135,150
278740636,27
336731743,54
383305097,169
389882723,177
391413256,27
397814587,66
465856153,72
469043962,177
496928964,27
500394061,150
551614251,28
562605200,24
618820471,4
632782419,27
636290320,150
665707411,150
679768899,13
688728693,83
693476736,12
700450438,13
711475144,150
712653640,58
727441002,106
747444226,146
748840319,58
769207749,177
771646396,65
771646396,160
814571783,13
847662207,54
847986600,47
871380847,123
890607054,61
953694439,150
974571048,150
976151841,15
978603101,85
988252201,4
102030047,1
104171750,18
107930720,48
107986752,46
113379980,169
191756088,150
219927133,150
234628051,177
271695617,169
277006387,172
294096385,177
373782926,47
384327604,40
398996439,67
424999820,83
441716322,72
442305065,47
447463846,51
457302051,45
477344621,66
524003942,45
525483766,150
545890942,1
549766626,13
552964142,88
595421444,134
607006578,12
607599298,150
620585284,177
634969684,95
675734946,67
708160424,13
714754530,27
741393615,177
741793230,8
779126422,125
795577833,177
795886320,145
804679420,146
823680578,1
871001930,13
892403361,150
898975538,47
900081298,169
935756524,27
983705937,150
991117044,150
991217485,39
125540738,169
205311205,27
205794101,33
205794101,35
224620772,13
255792612,161
265059581,150
267131053,24
323876099,10
365320464,177
367004700,169
404529235,150
470751663,66
504490102,130
506718966,150
512800399,45
515295957,1
528569656,74
535805495,150
561659228,27
586056517,54
598128431,107
605989062,169
627571096,8
646720747,173
649196610,150
654145564,27
