CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,hour,hour_interval,PD_DESC,LAW_CAT_CD,BORO_NM,ADDR_PCT_CD,PREM_TYP_DESC,Latitude,Longitude,Lat_Lon,Subway_Station_ID,Station_Name,Line_Name,Division,Station_Name_w_Line
664199871,2015-08-18,09:25:00,12.0,0800-1200,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
772605010,2015-08-17,16:15:00,20.0,1600-2000,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,26.0,TRANSIT - NYC SUBWAY,40.810772766999996,-73.95259159,"(40.810772767, -73.95259159)",12,125 ST,ACBD,IND,125 ST (ACBD)
785324670,2015-08-17,16:05:00,20.0,1600-2000,"HARASSMENT,SUBD 3,4,5",VIOLATION,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.798841208,-73.952018585,"(40.798841208, -73.952018585)",7,110 ST-CPN,23,IRT,110 ST-CPN (23)
821293551,2015-08-16,16:30:00,20.0,1600-2000,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.754849215,-73.984119991,"(40.754849215, -73.984119991)",64,42 ST-BRYANT PK,BDFM7,IND,42 ST-BRYANT PK (BDFM7)
588040891,2015-08-15,14:40:00,16.0,1200-1600,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",65,42 ST-GRD CNTRL,4567S,IRT,42 ST-GRD CNTRL (4567S)
588040891,2015-08-15,14:40:00,16.0,1200-1600,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",160,GRD CNTRL-42 ST,4567S,IRT,GRD CNTRL-42 ST (4567S)
798442935,2015-08-14,08:00:00,12.0,0800-1200,CRIMINAL MIS 2 & 3,FELONY,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
637792383,2015-08-17,22:52:00,0.0,2000-0000,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.757240531,-73.98979363699999,"(40.757240531, -73.989793637)",66,42 ST-PA BUS TE,ACENGRS1237,IND,42 ST-PA BUS TE (ACENGRS1237)
483204657,2015-08-17,13:00:00,16.0,1200-1600,"LARCENY,PETIT FROM STORE-SHOPL",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.743334989000004,-73.98407942899999,"(40.743334989, -73.984079429)",53,28 ST,6,IRT,28 ST (6)
182663423,2015-01-05,17:01:00,20.0,1600-2000,"TAMPERING 1,CRIMINAL",FELONY,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.80203233,-73.949682945,"(40.80203233, -73.949682945)",8,116 ST,23,IRT,116 ST (23)
640047724,2015-01-03,18:56:00,20.0,1600-2000,"TAMPERING 1,CRIMINAL",FELONY,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.80203233,-73.949682945,"(40.80203233, -73.949682945)",8,116 ST,23,IRT,116 ST (23)
553831459,2015-08-16,17:00:00,20.0,1600-2000,"HARASSMENT,SUBD 3,4,5",VIOLATION,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756043535,-73.986949544,"(40.756043535, -73.986949544)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
834984459,2015-08-16,13:20:00,16.0,1200-1600,"ROBBERY,PUBLIC PLACE INSIDE",FELONY,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.836954307,-73.940105057,"(40.836954307, -73.940105057)",32,163 ST-AMSTERDM,C,IND,163 ST-AMSTERDM (C)
164908727,2015-08-16,12:57:00,16.0,1200-1600,"LARCENY,GRAND FROM PERSON,UNCL",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.757240531,-73.98979363699999,"(40.757240531, -73.989793637)",66,42 ST-PA BUS TE,ACENGRS1237,IND,42 ST-PA BUS TE (ACENGRS1237)
666009149,2015-08-16,09:00:00,12.0,0800-1200,"CRIMINAL MISCHIEF 4TH, GRAFFIT",MISDEMEANOR,MANHATTAN,23.0,TRANSIT - NYC SUBWAY,40.790322425,-73.94768749800001,"(40.790322425, -73.947687498)",4,103 ST,6,IRT,103 ST (6)
982811138,2015-08-16,08:30:00,12.0,0800-1200,"CRIMINAL MISCHIEF 4TH, GRAFFIT",MISDEMEANOR,MANHATTAN,19.0,TRANSIT - NYC SUBWAY,40.785874639,-73.950930153,"(40.785874639, -73.950930153)",125,96 ST,6,IRT,96 ST (6)
447431483,2015-08-16,08:00:00,12.0,0800-1200,"CRIMINAL MISCHIEF 4TH, GRAFFIT",MISDEMEANOR,MANHATTAN,23.0,TRANSIT - NYC SUBWAY,40.79481676,-73.944408254,"(40.79481676, -73.944408254)",6,110 ST,6,IRT,110 ST (6)
220780554,2015-08-16,08:00:00,12.0,0800-1200,"CRIMINAL MISCHIEF 4TH, GRAFFIT",MISDEMEANOR,MANHATTAN,25.0,TRANSIT - NYC SUBWAY,40.7986333,-73.941620371,"(40.7986333, -73.941620371)",9,116 ST,6,IRT,116 ST (6)
962040570,2015-08-16,07:09:00,8.0,0400-0800,ASSAULT 3,MISDEMEANOR,MANHATTAN,5.0,TRANSIT - NYC SUBWAY,40.713143695999996,-74.004059506,"(40.713143696, -74.004059506)",140,CHAMBERS ST,JZ456,BMT,CHAMBERS ST (JZ456)
405170248,2015-08-16,07:09:00,8.0,0400-0800,ASSAULT 3,MISDEMEANOR,MANHATTAN,5.0,TRANSIT - NYC SUBWAY,40.713143695999996,-74.004059506,"(40.713143696, -74.004059506)",140,CHAMBERS ST,JZ456,BMT,CHAMBERS ST (JZ456)
806708352,2015-08-16,06:45:00,8.0,0400-0800,"ASSAULT 2,1,PEACE OFFICER",FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.743334989000004,-73.98407942899999,"(40.743334989, -73.984079429)",53,28 ST,6,IRT,28 ST (6)
723381152,2015-08-16,02:24:00,4.0,0000-0400,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
627717973,2015-08-15,23:10:00,0.0,2000-0000,RESISTING ARREST,MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
381572583,2015-08-15,22:35:00,0.0,2000-0000,WEAPONS POSSESSION 3,FELONY,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.765024079,-73.98483595,"(40.765024079, -73.98483595)",83,50 ST,CE,IND,50 ST (CE)
172810355,2015-08-15,20:50:00,0.0,2000-0000,"MARIJUANA, POSSESSION",VIOLATION,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.76046491,-73.983732411,"(40.76046491, -73.983732411)",74,49 ST,NQR,BMT,49 ST (NQR)
135769598,2015-08-15,18:30:00,20.0,1600-2000,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.733300559,-73.987181317,"(40.733300559, -73.987181317)",56,3 AV,L,BMT,3 AV (L)
524815233,2015-08-15,16:48:00,20.0,1600-2000,"LEWDNESS,PUBLIC",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
629872344,2015-08-15,16:06:00,20.0,1600-2000,"ASSAULT 2,1,UNCLASSIFIED",FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.735211323,-73.991691398,"(40.735211323, -73.991691398)",24,14 ST-UNION SQ,456LNQR,IRT,14 ST-UNION SQ (456LNQR)
263889096,2015-08-15,15:50:00,16.0,1200-1600,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,26.0,TRANSIT - NYC SUBWAY,40.810772766999996,-73.95259159,"(40.810772767, -73.95259159)",12,125 ST,ACBD,IND,125 ST (ACBD)
283778683,2015-08-15,14:20:00,16.0,1200-1600,"FORGERY,DRIVERS LICENSE",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.749780113,-73.987780874,"(40.749780113, -73.987780874)",58,34 ST-HERALD SQ,BDFMNQR,IND,34 ST-HERALD SQ (BDFMNQR)
144443853,2015-08-15,06:00:00,8.0,0400-0800,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.720636846,-74.005210778,"(40.720636846, -74.005210778)",133,CANAL ST,ACE,IND,CANAL ST (ACE)
489625796,2015-08-15,00:30:00,4.0,0000-0400,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.731714801,-74.000957613,"(40.731714801, -74.000957613)",182,W 4 ST-WASH SQ,ABCDEFM,IND,W 4 ST-WASH SQ (ABCDEFM)
952513542,2015-08-15,00:30:00,4.0,0000-0400,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756043535,-73.986949544,"(40.756043535, -73.986949544)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
304061194,2015-08-14,15:07:00,16.0,1200-1600,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.755812911999996,-73.986400949,"(40.755812912, -73.986400949)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
182305871,2015-08-14,07:30:00,8.0,0400-0800,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,24.0,TRANSIT - NYC SUBWAY,40.800561814,-73.958197308,"(40.800561814, -73.958197308)",136,CATHEDRAL PKWY,BC,IND,CATHEDRAL PKWY (BC)
985832454,2015-08-14,21:36:00,0.0,2000-0000,"IMPERSONATION 2, PUBLIC SERVAN",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.752198698,-73.993465045,"(40.752198698, -73.993465045)",61,34 ST-PENN STA,ACE,IND,34 ST-PENN STA (ACE)
744122168,2015-08-14,19:55:00,20.0,1600-2000,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",FELONY,MANHATTAN,17.0,TRANSIT - NYC SUBWAY,40.762234770999996,-73.968188083,"(40.762234771, -73.968188083)",88,59 ST,456NQR,IRT,59 ST (456NQR)
506329362,2015-08-14,19:48:00,20.0,1600-2000,RECKLESS ENDANGERMENT 2,MISDEMEANOR,MANHATTAN,5.0,TRANSIT - NYC SUBWAY,40.719404551,-74.001884563,"(40.719404551, -74.001884563)",135,CANAL ST,JNQRZ6,BMT,CANAL ST (JNQRZ6)
613745087,2015-08-14,19:20:00,20.0,1600-2000,"FORGERY,DRIVERS LICENSE",FELONY,MANHATTAN,9.0,TRANSIT - NYC SUBWAY,40.725939713,-73.994650996,"(40.725939713, -73.994650996)",128,BLEECKER ST,6DF,IRT,BLEECKER ST (6DF)
613744258,2015-08-14,15:30:00,16.0,1200-1600,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.750999048000004,-73.990624712,"(40.750999048, -73.990624712)",62,34 ST-PENN STA,123,IRT,34 ST-PENN STA (123)
925060936,2015-08-14,14:45:00,16.0,1200-1600,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.750999048000004,-73.990624712,"(40.750999048, -73.990624712)",62,34 ST-PENN STA,123,IRT,34 ST-PENN STA (123)
379620296,2015-08-14,09:40:00,12.0,0800-1200,"HARASSMENT,SUBD 3,4,5",VIOLATION,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.765024079,-73.98483595,"(40.765024079, -73.98483595)",83,50 ST,CE,IND,50 ST (CE)
620589175,2015-08-14,09:33:00,12.0,0800-1200,EXPOSURE OF A PERSON,VIOLATION,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
442918428,2015-08-14,09:10:00,12.0,0800-1200,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.731714801,-74.000957613,"(40.731714801, -74.000957613)",182,W 4 ST-WASH SQ,ABCDEFM,IND,W 4 ST-WASH SQ (ABCDEFM)
621298618,2015-08-14,00:55:00,4.0,0000-0400,ASSAULT 3,MISDEMEANOR,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.758030031,-73.98179465300001,"(40.758030031, -73.981794653)",72,47-50 ST-ROCK,BDFM,IND,47-50 ST-ROCK (BDFM)
598864915,2015-08-14,00:05:00,4.0,0000-0400,WEAPONS POSSESSION 3,FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.738560221,-73.99968389600001,"(40.738560221, -73.999683896)",21,14 ST,123FLM,IRT,14 ST (123FLM)
318576542,2015-08-13,23:35:00,0.0,2000-0000,"STOLEN PROPERTY 3,POSSESSION",MISDEMEANOR,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
749112715,2015-08-13,23:25:00,0.0,2000-0000,ASSAULT 3,MISDEMEANOR,MANHATTAN,19.0,TRANSIT - NYC SUBWAY,40.779505997,-73.955585504,"(40.779505997, -73.955585504)",120,86 ST,456,IRT,86 ST (456)
126958729,2015-08-13,21:30:00,0.0,2000-0000,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",FELONY,MANHATTAN,5.0,TRANSIT - NYC SUBWAY,40.724243555,-73.99778628,"(40.724243555, -73.99778628)",172,PRINCE ST,NR,BMT,PRINCE ST (NR)
863137855,2015-05-24,15:09:00,16.0,1200-1600,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,23.0,TRANSIT - NYC SUBWAY,40.79481676,-73.944408254,"(40.79481676, -73.944408254)",6,110 ST,6,IRT,110 ST (6)
653337386,2015-05-09,14:23:00,16.0,1200-1600,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,23.0,TRANSIT - NYC SUBWAY,40.79481676,-73.944408254,"(40.79481676, -73.944408254)",6,110 ST,6,IRT,110 ST (6)
512821616,2015-08-13,19:55:00,20.0,1600-2000,"DRUG PARAPHERNALIA,   POSSESSE",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756043535,-73.986949544,"(40.756043535, -73.986949544)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
590064103,2015-08-13,19:03:00,20.0,1600-2000,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.807780621999996,-73.945484727,"(40.807780622, -73.945484727)",15,125 ST,23,IRT,125 ST (23)
663437598,2015-08-13,17:48:00,20.0,1600-2000,"STOLEN PROPERTY 2,1,POSSESSION",FELONY,MANHATTAN,19.0,TRANSIT - NYC SUBWAY,40.779505997,-73.955585504,"(40.779505997, -73.955585504)",120,86 ST,456,IRT,86 ST (456)
914389298,2015-08-13,17:20:00,20.0,1600-2000,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.752198698,-73.993465045,"(40.752198698, -73.993465045)",61,34 ST-PENN STA,ACE,IND,34 ST-PENN STA (ACE)
884853279,2015-08-13,16:10:00,20.0,1600-2000,"MARIJUANA, POSSESSION",VIOLATION,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756589647,-73.986155344,"(40.756589647, -73.986155344)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
939351576,2015-08-13,15:09:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,17.0,TRANSIT - NYC SUBWAY,40.762234770999996,-73.968188083,"(40.762234771, -73.968188083)",88,59 ST,456NQR,IRT,59 ST (456NQR)
573000738,2015-08-13,13:20:00,16.0,1200-1600,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.846527830999996,-73.940063908,"(40.846527831, -73.940063908)",37,175 ST,A,IND,175 ST (A)
985951737,2015-08-13,13:20:00,16.0,1200-1600,"LARCENY,GRAND FROM PERSON,UNCL",FELONY,MANHATTAN,7.0,TRANSIT - NYC SUBWAY,40.718564066,-73.98820145399999,"(40.718564066, -73.988201454)",146,DELANCEY/ESSEX ST,FJMZ,IND,DELANCEY/ESSEX ST (FJMZ)
437284815,2015-08-13,12:30:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,25.0,TRANSIT - NYC SUBWAY,40.7986333,-73.941620371,"(40.7986333, -73.941620371)",9,116 ST,6,IRT,116 ST (6)
373746588,2015-08-13,12:25:00,16.0,1200-1600,RESISTING ARREST,MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
558663044,2015-08-13,12:10:00,16.0,1200-1600,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.748297991,-73.988178144,"(40.748297991, -73.988178144)",58,34 ST-HERALD SQ,BDFMNQR,IND,34 ST-HERALD SQ (BDFMNQR)
748276671,2015-08-13,10:15:00,12.0,0800-1200,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756043535,-73.986949544,"(40.756043535, -73.986949544)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
258919394,2015-08-13,09:45:00,12.0,0800-1200,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
275854649,2015-08-13,09:25:00,12.0,0800-1200,WEAPONS POSSESSION 3,FELONY,MANHATTAN,25.0,TRANSIT - NYC SUBWAY,40.7986333,-73.941620371,"(40.7986333, -73.941620371)",9,116 ST,6,IRT,116 ST (6)
799195587,2015-08-13,09:20:00,12.0,0800-1200,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",65,42 ST-GRD CNTRL,4567S,IRT,42 ST-GRD CNTRL (4567S)
799195587,2015-08-13,09:20:00,12.0,0800-1200,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",160,GRD CNTRL-42 ST,4567S,IRT,GRD CNTRL-42 ST (4567S)
773530780,2015-08-13,09:15:00,12.0,0800-1200,"ASSAULT 2,1,PEACE OFFICER",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.757240531,-73.98979363699999,"(40.757240531, -73.989793637)",66,42 ST-PA BUS TE,ACENGRS1237,IND,42 ST-PA BUS TE (ACENGRS1237)
184560527,2015-08-13,08:30:00,12.0,0800-1200,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",FELONY,MANHATTAN,17.0,TRANSIT - NYC SUBWAY,40.758381891,-73.970994593,"(40.758381891, -73.970994593)",84,51 ST,6,IRT,51 ST (6)
509324996,2015-08-13,04:25:00,8.0,0400-0800,RESISTING ARREST,MISDEMEANOR,MANHATTAN,10.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
259333050,2015-08-13,01:40:00,4.0,0000-0400,ASSAULT 3,MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.755812911999996,-73.986400949,"(40.755812912, -73.986400949)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
220364025,2015-08-12,23:18:00,0.0,2000-0000,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
123086219,2015-08-05,04:00:00,8.0,0400-0800,"ROBBERY,PERSONAL ELECTRONIC DEVICE",FELONY,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.706388512,-74.00950536,"(40.706388512, -74.00950536)",183,WALL ST,23,IRT,WALL ST (23)
191427105,2015-01-07,01:33:00,4.0,0000-0400,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.750999048000004,-73.990624712,"(40.750999048, -73.990624712)",62,34 ST-PENN STA,123,IRT,34 ST-PENN STA (123)
869721258,2015-08-12,21:10:00,0.0,2000-0000,RESISTING ARREST,MISDEMEANOR,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
253051331,2015-08-12,19:38:00,20.0,1600-2000,"CONTROLLED SUBSTANCE,INTENT TO",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.749780113,-73.987780874,"(40.749780113, -73.987780874)",58,34 ST-HERALD SQ,BDFMNQR,IND,34 ST-HERALD SQ (BDFMNQR)
826840755,2015-08-12,16:00:00,20.0,1600-2000,"FORGERY,ETC.-MISD.",MISDEMEANOR,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.765024079,-73.98483595,"(40.765024079, -73.98483595)",83,50 ST,CE,IND,50 ST (CE)
587551623,2015-08-12,15:10:00,16.0,1200-1600,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,5.0,TRANSIT - NYC SUBWAY,40.718026697,-73.999958158,"(40.718026697, -73.999958158)",135,CANAL ST,JNQRZ6,BMT,CANAL ST (JNQRZ6)
945287831,2015-08-12,14:50:00,16.0,1200-1600,"STOLEN PROPERTY 3,POSSESSION",MISDEMEANOR,MANHATTAN,24.0,TRANSIT - NYC SUBWAY,40.800561814,-73.958197308,"(40.800561814, -73.958197308)",136,CATHEDRAL PKWY,BC,IND,CATHEDRAL PKWY (BC)
282624378,2015-08-12,13:12:00,16.0,1200-1600,"ASSAULT 2,1,PEACE OFFICER",FELONY,MANHATTAN,30.0,TRANSIT - NYC SUBWAY,40.826438728,-73.95045219100001,"(40.826438728, -73.950452191)",26,145 ST,1,IRT,145 ST (1)
156406780,2015-08-12,09:15:00,12.0,0800-1200,"LEWDNESS,PUBLIC",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.757240531,-73.98979363699999,"(40.757240531, -73.989793637)",66,42 ST-PA BUS TE,ACENGRS1237,IND,42 ST-PA BUS TE (ACENGRS1237)
663038298,2015-08-12,07:00:00,8.0,0400-0800,ASSAULT 3,MISDEMEANOR,MANHATTAN,20.0,TRANSIT - NYC SUBWAY,40.778805016,-73.982059779,"(40.778805016, -73.982059779)",105,72 ST,123,IRT,72 ST (123)
968536449,2015-08-12,03:30:00,4.0,0000-0400,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.750999048000004,-73.990624712,"(40.750999048, -73.990624712)",62,34 ST-PENN STA,123,IRT,34 ST-PENN STA (123)
499799746,2015-08-12,00:30:00,4.0,0000-0400,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.701488814,-74.012544968,"(40.701488814, -74.012544968)",177,SOUTH FERRY,1R,IRT,SOUTH FERRY (1R)
638874180,2015-08-11,23:25:00,0.0,2000-0000,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
545460288,2015-08-11,23:21:00,0.0,2000-0000,"MARIJUANA, POSSESSION 4 & 5",MISDEMEANOR,MANHATTAN,17.0,TRANSIT - NYC SUBWAY,40.757133258,-73.971908352,"(40.757133258, -73.971908352)",84,51 ST,6,IRT,51 ST (6)
917991253,2015-08-11,16:10:00,20.0,1600-2000,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",FELONY,MANHATTAN,25.0,TRANSIT - NYC SUBWAY,40.804384045999996,-73.937421669,"(40.804384046, -73.937421669)",13,125 ST,456,IRT,125 ST (456)
946595648,2015-08-04,18:00:00,20.0,1600-2000,"LEWDNESS,PUBLIC",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.741557019,-73.989575907,"(40.741557019, -73.989575907)",50,23 ST,NR,BMT,23 ST (NR)
390326075,2015-08-04,00:25:00,4.0,0000-0400,"HARASSMENT,SUBD 3,4,5",VIOLATION,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.80203233,-73.949682945,"(40.80203233, -73.949682945)",8,116 ST,23,IRT,116 ST (23)
337098377,2015-08-11,18:45:00,20.0,1600-2000,ASSAULT 3,MISDEMEANOR,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.731714801,-74.000957613,"(40.731714801, -74.000957613)",182,W 4 ST-WASH SQ,ABCDEFM,IND,W 4 ST-WASH SQ (ABCDEFM)
100274170,2015-08-11,18:36:00,20.0,1600-2000,"IMPERSONATION 2, PUBLIC SERVAN",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",65,42 ST-GRD CNTRL,4567S,IRT,42 ST-GRD CNTRL (4567S)
100274170,2015-08-11,18:36:00,20.0,1600-2000,"IMPERSONATION 2, PUBLIC SERVAN",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",160,GRD CNTRL-42 ST,4567S,IRT,GRD CNTRL-42 ST (4567S)
804543945,2015-08-11,18:05:00,20.0,1600-2000,ASSAULT 3,MISDEMEANOR,MANHATTAN,5.0,TRANSIT - NYC SUBWAY,40.719404551,-74.001884563,"(40.719404551, -74.001884563)",135,CANAL ST,JNQRZ6,BMT,CANAL ST (JNQRZ6)
